Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
8.531181583,-3.098257141,8.893006897,3.404370575,10.01371599
8.541157583,-2.353555756,8.509055328,2.845133514,9.275668816
8.551132583,-1.4837146,8.695717163,2.280357971,9.111363151
8.561108583,-0.6355783081,9.634115753,1.155746613,9.723985621
8.571084583,-0.033230896,10.60080551,0.03607498169,10.60091898
8.581060583,0.07753875732,11.33532806,-0.3173400879,11.34003436
8.591036583,0.03966751099,12.07419159,0.1116677856,12.07477311
8.601012583,0.580941925,12.89328827,1.728904724,13.02165456
8.610988583,1.213676147,13.43366455,3.070115662,13.83336413
8.620964583,1.015188904,13.37289093,2.45953537,13.63503335
8.630940583,-0.0288899231,12.37940689,0.4131408691,12.38633259
8.640915583,-0.1842668152,11.63111298,-1.578317871,11.739158
8.650891583,0.06406677246,11.0774144,-2.63272522,11.38615196
8.660867583,0.1917512512,10.24993515,-2.961890717,10.67102318
8.670843583,0.2710862732,9.405840454,-2.483036499,9.731844258
8.680819583,0.1206491089,8.529712372,-1.683249664,8.695049096
8.690795583,0.1633103943,7.894882507,-0.7812254333,7.935121503
8.700771583,0.4373904419,7.54116806,0.2146536255,7.556891047
8.710747583,0.9328601074,7.48503479,0.9565109253,7.603347088
8.720722583,1.294807434,7.727530518,0.5602848816,7.855264053
8.730698583,1.041683807,7.926915894,-0.975970459,8.054416123
8.740674583,0.4517605591,7.958799591,-2.470612335,8.345687739
8.750650583,-0.1296304321,8.111931152,-3.130739594,8.696077361
8.760626583,-0.4107458496,8.486302643,-2.912792816,8.981670596
8.770602583,-0.556842041,9.171876984,-2.327809296,9.479034581
8.780578583,-0.8089178467,9.962682495,-1.56439682,10.11715019
8.790554583,-1.010099487,10.73941727,-0.4406835938,10.79581337
8.800529583,-1.309776306,11.35838013,0.6408174133,11.45159203
8.810505583,-1.685045929,11.57093811,0.8851094055,11.72644052
8.820481583,-2.130070496,11.37768997,0.5195695496,11.58701782
8.830457583,-2.58707016,10.89928482,0.6969506836,11.22377307
8.840433583,-3.023263092,10.30487091,1.181942139,10.80404884
8.850409583,-3.304228821,9.69997879,1.464554443,10.3514461
8.860385583,-3.238365784,9.20271286,1.363963623,9.850752951
8.870361583,-2.705473938,9.034762115,1.099164276,9.494981718
8.880336583,-2.207758942,9.027726746,0.6017486572,9.313224532
8.890312583,-1.935175781,8.864416351,0.1324745178,9.074157374
8.900288583,-1.734293518,8.721164246,-0.08292755127,8.892320101
8.910264583,-1.479074249,8.82250351,-0.06631210327,8.945872015
8.920240583,-1.310225372,8.957373047,-0.08382568359,9.053079541
8.930216583,-1.207688599,8.924441528,-0.3736230469,9.013532189
8.940192583,-1.176553345,8.882828064,-0.5481600952,8.977159444
8.950168583,-1.225651245,8.896599426,-0.6083349609,9.001209572
8.960144583,-1.305135956,8.85169281,-0.6532415771,8.971207835
8.970119583,-1.663939819,8.888366547,-0.6942562866,9.069385171
8.980095583,-2.020049286,9.101074219,-0.6596781921,9.345872157
8.990071583,-2.189945984,9.332193604,-0.7479945374,9.61484252
9.000047583,-2.331252136,9.472152557,-0.7494914246,9.783565198
9.010023583,-2.503843231,9.532776489,-0.6369255066,9.876676193
9.019999583,-2.644251251,9.512418823,-0.3781137085,9.880341417
9.029975583,-2.698139191,9.516610107,0.01841171265,9.891721894
9.039951583,-2.697241058,9.512867889,0.2032772827,9.889948759
9.049926583,-2.447260895,9.555678864,0.1890568542,9.8658921
9.059902583,-2.014959869,9.622889099,0.1540296936,9.832791213
9.069878583,-1.774110718,9.570498047,0.1951940918,9.735502167
9.079854583,-1.70016449,9.52454361,0.2070195007,9.677310956
9.0898305,-1.601819,9.549691315,0.2616558838,9.686634716
9.0998065,-1.536854095,9.576335907,0.05343887329,9.699019828
9.1097825,-1.575773163,9.562564545,-0.3186872864,9.696765611
9.1197585,-1.657503204,9.536069641,-0.5894741821,9.696979988
9.1297345,-1.74222702,9.416767731,-0.6578819275,9.599149864
9.1397095,-1.784139862,9.269773407,-0.6041436768,9.459220034
9.1496855,-1.834884338,9.145831146,-0.6239025879,9.348918779
9.1596615,-1.905088348,9.134155426,-0.5068460083,9.344466268
9.1696375,-1.985171814,9.140592041,-0.2779719543,9.357809487
9.1796135,-1.966011658,9.131910095,-0.08652008057,9.341545351
9.1895895,-1.858235779,9.174122314,-0.01586700439,9.360438676
9.1995655,-1.755549316,9.247769165,-0.04715194702,9.413044738
9.2095415,-1.694476318,9.299711151,-0.02634521484,9.452860496
9.2195165,-1.618584137,9.346863098,0.1531315613,9.487207896
9.2294925,-1.642085266,9.488618317,0.2035766602,9.63181006
9.2394685,-1.680405579,9.797426147,0.1920506287,9.942344063
9.2494445,-1.806742859,10.26909531,0.07649093628,10.42710358
9.2594205,-2.188598785,10.9778714,-0.1835183716,11.19541442
9.2693965,-2.745740204,11.76987442,-0.4194277954,12.09317794
9.2793725,-3.138972473,12.44497055,-0.7807763672,12.85846227
9.2893485,-3.418890381,12.87487656,-1.322350159,13.38655548
9.2993245,-3.562292175,13.16691925,-1.575174408,13.73094543
9.3093005,-3.706442413,13.29580124,-1.11039093,13.84734682
9.3192755,-3.947141876,13.19925201,-0.0556842041,13.77691125
9.3292515,-4.295168152,12.76874725,1.267863464,13.5313286
9.3392275,-4.686604156,11.97105606,2.523602142,13.10110719
9.3492035,-4.678520966,11.33068771,2.512525177,12.5134258
9.3591795,-3.674558716,10.99583405,1.199605408,11.65546229
9.3691555,-2.107617188,10.71322174,-0.01631607056,10.91858216
9.3791315,-0.8882528687,10.33091675,-0.4671784973,10.37955152
9.3891075,-0.1691482544,9.84278183,-1.095422058,9.904994435
9.3990825,0.05164260864,9.097182312,-1.949845276,9.303939465
9.4090585,0.2112107849,8.454119568,-1.982028351,8.685918722
9.4190345,0.4653822327,8.325387268,-1.707349548,8.511386272
9.4290105,0.8382568359,8.857680359,-1.491498413,9.021404734
9.4389865,1.302591248,9.706864471,-1.046623535,9.849638707
9.4489625,1.739981689,10.37297928,-0.5827381897,10.53403148
9.4589385,2.095791779,10.98191299,-0.09804611206,11.18053528
9.4689145,2.640658722,11.79547119,1.38536911,12.16657169
9.4788905,3.461701355,12.76710068,2.772235107,13.51545499
9.4888655,4.334536285,13.54608078,3.529959412,14.65418448
9.4988415,4.859494629,13.70070923,3.383114777,14.92546773
9.5088175,3.542383575,12.51652176,2.747686157,13.29517121
9.5187935,1.811233521,11.12830856,1.653012543,11.39527397
9.5287695,0.593815155,10.11207184,0.4906796265,10.14136972
9.5387455,-0.2439926147,9.370962982,-0.09415420532,9.374611705
9.5487215,-0.6411167908,8.87743927,-0.6300398254,8.922830768
9.5586975,-0.8394543457,8.484207001,-1.101559296,8.596504226
9.5686735,-0.9707313538,8.167315979,-1.277293854,8.323391692
9.5786485,-1.025218048,7.775430908,-1.159488831,7.927976552
9.5886245,-0.9310638428,7.531288605,-0.7725434875,7.627844477
9.5986005,-0.8238867188,7.560777283,0.1094224548,7.606320774
9.6085765,-0.992585907,7.352260895,0.9343569946,7.477565783
9.6185525,-1.209185486,6.994355164,1.717229004,7.302876772
9.6285285,-1.428479462,6.692433014,2.068997498,7.149123293
9.6385045,-1.657353516,6.488556976,1.921404419,6.967064464
9.6484805,-1.730700989,6.351591797,1.68025589,6.794211074
9.6584565,-1.448986816,6.512956238,1.567091217,6.85375347
9.6684315,-0.4111949158,6.744375,1.217568054,6.86572264
9.6784075,0.5131329346,6.758595428,1.110690308,6.868446006
9.6883835,0.8882528687,6.700067139,1.440604248,6.910516147
9.6983595,0.8922944641,6.618337097,1.800455933,6.916662266
9.7083355,0.775537262,6.666985931,1.830393677,6.957046821
9.7183115,0.7390132141,6.943161621,1.728755035,7.193207059
9.7282875,0.6797364807,7.353009338,1.75749527,7.590624325
9.7382635,0.5971083069,7.841443634,2.078876953,8.134279684
9.7482395,0.1137634277,8.234825592,2.798730011,8.698171321
9.7582155,-0.6791377258,8.631201324,3.524570618,9.347805218
9.7681905,-1.155147858,9.213789825,4.140240326,10.16709789
9.7781665,-1.487756195,9.916877747,4.671335907,11.06251607
9.7881425,-1.774260406,10.75258987,5.125641174,12.04318838
9.7981185,-2.117496643,11.34460876,5.749992828,12.89365571
9.8080945,-2.521057434,11.7011673,6.650520172,13.69315396
9.8180705,-2.99302597,11.92719727,6.959328003,14.12970224
9.8280465,-3.440146179,11.86313049,6.642736359,14.02477868
9.8380225,-3.776796112,11.42274628,5.902226257,13.40073118
9.8479985,-3.622916107,10.54542068,5.202281799,12.30427383
9.8579735,-2.527643738,9.789941711,4.630470886,11.12084539
9.8679495,-1.551673279,9.179660797,4.154311066,10.19471249
9.8779255,-1.343905334,8.442443848,3.779490509,9.346950742
9.8879015,-1.257984009,7.738008728,3.324885864,8.515525166
9.8978775,-1.043180695,7.407945099,2.679577789,7.946446607
9.9078535,-0.7289840698,8.199499054,1.603465576,8.386554976
9.9178295,-0.3867956543,9.513017578,0.5920188904,9.539266255
9.9278055,0.02948867798,10.78417419,0.4445755005,10.79337436
9.9377815,0.349972229,12.00144287,0.9991722107,12.04804784
9.9477565,0.4221221924,12.96783325,1.291364594,13.0388078
9.9577325,0.2935395813,13.82300491,0.8445437622,13.85189101
9.9677085,-0.09116043091,14.64629288,1.135838013,14.69055252
9.9776845,-0.8409512329,14.88818985,1.41815094,14.97920385
9.9876605,-1.198108521,14.1921373,-0.3854484558,14.24783477
9.9976365,-0.565973053,13.16392548,-2.875670013,13.48624253
10.0076125,-0.1011895752,11.72990753,-4.10581192,12.42813991
10.0175885,-0.06960525513,10.20487885,-3.678001556,10.84767683
10.0275645,-0.1582209778,8.926686859,-2.397713928,9.244447211
10.0375395,-0.01137634277,8.038733368,-0.7252418518,8.071390173
10.0475155,0.5051994324,7.323221283,1.368005219,7.467009756
10.0574915,0.8674461365,6.900799713,2.07812851,7.258933639
10.0674675,0.7963439941,6.907236328,0.946481781,7.017115163
10.0774435,0.4254153442,7.161707153,-0.9071136475,7.231450943
10.0874195,-0.01197509766,7.185807037,-2.26643692,7.534766253
10.09739483,-0.3603007507,7.093149719,-2.587519226,7.558957952
10.10737083,-0.5165757751,7.148983612,-2.371518402,7.549762695
10.11734683,-0.3577560425,7.653434601,-1.961371307,7.908857565
10.12732283,0.04715194702,8.430618439,-1.180145874,8.512948658
10.13729783,0.2161505127,9.207203522,-0.5436694336,9.225773365
10.14727383,-0.1312770081,9.996811523,-0.1251397705,9.998456593
10.15724983,-0.563278656,10.53134995,0.3926335144,10.55370909
10.16722583,-0.9071136475,10.94883179,0.719254303,11.00986373
10.17720183,-1.285227356,11.21123611,0.750838623,11.30961464
10.18717783,-1.742676086,11.07666595,0.5475613403,11.22627596
10.19715383,-2.248773651,10.55036041,0.6012995911,10.80410334
10.20712983,-2.640958099,10.1762883,0.93256073,10.5546754
10.21710583,-2.874322815,9.862241364,1.288819885,10.35309582
10.22708183,-2.684367828,9.565258942,1.29645401,10.01902202
10.23705683,-1.942061462,9.659413147,0.6902146912,9.876854833
10.24703283,-1.385967865,9.667346649,0.1604663086,9.767509795
10.25700883,-1.153201904,9.404044189,0.1633103943,9.475895316
10.26698483,-1.10694809,9.163494415,0.4326004028,9.240243886
10.27696083,-1.167422333,8.891060944,0.4156855774,8.977005854
10.28693683,-1.151555328,8.846753082,-0.02903961182,8.921432793
10.29691283,-1.083147583,8.778345337,-0.06316864014,8.845142498
10.30688883,-1.028062134,8.764723663,0.2609074402,8.828667246
10.31686483,-1.102607117,8.725954285,0.296383667,8.80033317
10.32683983,-1.01099762,8.718020782,0.0505947876,8.776591729
10.33681583,-0.9383985901,8.780590668,-0.1573228455,8.831993822
10.34679183,-0.9883946228,8.945996704,-0.1986369324,9.002623928
10.35676783,-1.128203888,9.117539978,-0.1068777466,9.187698412
10.36674383,-1.624272308,9.217082977,0.06631210327,9.359341667
10.37671983,-1.946701813,9.297765198,0.169896698,9.50089209
10.38669583,-2.069296875,9.502389679,0.1585203552,9.726383083
10.39667183,-2.232756958,9.573491821,0.09056167603,9.830826552
10.40664783,-2.359094238,9.584269409,0.01676513672,9.870350896
10.41662383,-2.395618286,9.616751862,0.1857637024,9.912386771
10.42659883,-2.408641205,9.661658478,0.4016148376,9.96546494
10.43657483,-2.427052917,9.687255249,0.3222798157,9.991864911
10.44655083,-2.38813385,9.778565369,0.1465452576,10.06702535
10.45652683,-2.365979919,9.810898132,0.02020797729,10.09217477
10.46650283,-2.23605011,9.749974823,-0.0419128418,10.00318378
10.47647883,-2.153272247,9.550140381,-0.06616241455,9.790104194
10.48645483,-2.15057785,9.337133331,-0.1785786438,9.583263237
10.49643083,-2.169887695,9.212742004,-0.4653822327,9.476265534
10.50640683,-2.164498901,9.150321808,-0.7911048889,9.436063354
10.51638283,-2.181114349,9.175170135,-0.9415420532,9.477737507
10.52635783,-2.232756958,9.358838196,-1.059496765,9.679648207
10.53633383,-2.280807037,9.653575287,-1.133442993,9.983901521
10.54630983,-2.309397583,9.986033936,-0.9933343506,10.29761643
10.55628583,-2.311044159,10.25517426,-0.6840774536,10.53458524
10.56626183,-2.232607269,10.46922913,-0.255668335,10.70769163
10.57623783,-2.093696136,10.65110092,0.1917512512,10.85662392
10.58621383,-2.015558624,10.94014984,0.5218148804,11.13650061
10.59618983,-2.117197266,11.41810593,0.5276527405,11.62471869
10.60616583,-2.107168121,12.11161377,0.4990621948,12.3036746
10.61614183,-2.070344696,12.85646484,0.5839356995,13.03518302
10.62611683,-2.160756683,13.45941101,0.6081852722,13.64531068
10.63609283,-2.390229492,13.71867188,0.2851570129,13.92826154
10.64606883,-2.705324249,13.55745712,-0.1555265808,13.82561432
10.65604483,-3.034190369,12.79314651,-0.4450245667,13.15556748
10.66602083,-3.167712708,11.77900543,-0.3490740967,12.20250898
10.67599683,-2.96967453,11.13055389,0.5412744141,11.53261353
10.68597283,-2.361339569,10.70603668,1.450334015,11.05887041
10.69594883,-1.445693665,10.48315018,1.496737518,10.68768876
10.70592483,-0.4766088867,10.21146515,1.057251434,10.2771084
10.71590083,0.3894900513,10.0887204,0.3555107117,10.10249324
10.72587583,0.5972579956,9.785900116,-0.2264790344,9.806724782
10.73585183,0.3011737061,9.176068268,-0.8801696777,9.223103226
10.74582783,-0.07334747314,8.607999573,-1.323098602,8.70939874
10.75580383,-0.1636097717,8.846902771,-1.370699615,8.953952995
10.76577983,0.1942959595,9.711804199,-1.18298996,9.785517716
10.77575583,0.5960604858,10.65589096,-0.6262976074,10.69090964
10.78573183,1.027613068,11.34580627,0.4296066284,11.40034519
10.79570783,1.783391418,11.90728867,1.451681213,12.12729923
10.80568383,2.821782074,12.37611374,2.423011322,12.92291102
10.81565983,3.835474091,12.60169464,3.386407928,13.60078409
10.82563483,3.830983429,11.98812057,3.577111359,13.08385244
10.83561083,2.384840698,10.8344696,2.615660706,11.39802078
10.84558683,1.347797241,10.21221359,1.177002411,10.36779622
10.85556283,0.5746549988,9.69294342,-0.516126709,9.723670464
10.86553883,-0.2838098145,9.014853516,-1.769470367,9.191254392
10.87551483,-0.8976832581,8.597072296,-2.48647934,8.994335262
10.88549083,-1.278042297,8.464298401,-2.348017273,8.876425218
10.89546683,-1.550924835,8.292904816,-1.326691132,8.540359915
10.90544283,-1.6217276,8.205636292,0.05284011841,8.364523862
10.91541883,-1.5925383,8.141120453,1.028211823,8.358901843
10.92539383,-1.533261566,8.055348816,1.763931885,8.387549778
10.93536983,-1.521436157,7.977510681,2.02304306,8.369477156
10.94534583,-1.71887558,7.761659546,1.640588379,8.117229971
10.95532183,-2.099683685,7.304510193,1.1373349,7.684924945
10.96529783,-2.309397583,6.849905548,0.7845185852,7.271175464
10.97527383,-2.151176605,6.591542816,0.6556365967,6.964614622
10.98524983,-1.455722809,6.576424255,0.5357359314,6.75688522
10.99522583,-0.276026001,6.779701538,0.4068539429,6.797504941
11.00520183,0.4535568237,6.79931076,0.6864724731,6.848911232
11.01517783,0.8493338013,6.705455933,1.21457428,6.867291886
11.02515283,1.011296997,6.647825775,1.607207794,6.913712899
11.03512883,1.027164001,6.599027252,1.76093811,6.906745224
11.04510483,1.025816803,6.623127136,1.844614105,6.951310263
11.05508083,0.8842112732,6.836433563,1.790726166,7.122173379
11.06505683,0.6240522766,7.207062836,1.853745117,7.467768537
11.07503283,0.2496807861,7.678432617,2.081271973,7.959419638
11.08500883,-0.412691803,7.985743561,2.470911713,8.369457535
11.0949855,-1.037941589,8.197553101,3.040327606,8.804589231
11.1049615,-1.410666504,8.684640198,3.526067505,9.478718658
11.1149375,-1.722168732,9.368717651,4.039799194,10.34691805
11.1249135,-2.032922516,10.18212616,4.586013336,11.35077026
11.1348885,-2.55084549,10.77309723,5.22563324,12.24229061
11.1448645,-3.056194611,11.20090759,5.941594391,13.04236176
11.1548405,-3.439397736,11.60865967,6.085145874,13.55062494
11.1648165,-3.814068604,11.66554138,5.955066376,13.64165645
11.1747925,-4.081712036,11.33682495,5.161566467,13.10823182
11.1847685,-4.257147217,10.69495972,4.272116089,12.27829148
11.1947445,-4.065695343,10.10832962,3.598965912,11.47435236
11.2047205,-3.567531281,9.92705658,3.366948395,11.0729433
11.2146965,-2.978057098,10.8557254,3.588787079,11.81503241
11.2246725,-2.239642639,12.56951157,3.369642792,13.20466254
11.2346475,-1.874402161,14.02733002,2.363884277,14.34807721
11.2446235,-2.235750732,15.24160492,1.848655701,15.51523863
11.2545995,-3.017275543,15.57810516,-0.008831634521,15.86762081
11.2645755,-3.213367767,14.81065109,-2.802621918,15.41219672
11.2745515,-2.294728088,13.60401031,-3.43999649,14.2185952
11.2845275,-0.9910890198,12.37506592,-3.207978973,12.82246634
11.2945035,-0.1733395386,10.95377151,-3.638483734,11.54355755
11.3044795,0.004790039062,9.401948547,-3.495531006,10.03072263
11.3144555,0.229921875,8.402776337,-2.423759766,8.748378457
11.3244315,0.6092330933,7.739056549,-1.304537201,7.871847213
11.3344075,1.710792389,7.243886261,1.834435272,7.665888828
11.3443825,3.527265015,6.997648315,6.089337158,9.924147694
11.3543585,4.104764099,7.492519226,4.804109802,9.801347033
11.3643345,3.252586212,8.266409912,0.1603166199,8.884736987
11.3743105,1.875899048,8.413104858,-3.716621246,9.386831419
11.3842865,1.002165985,8.302335205,-5.563480682,10.04417363
11.3942625,0.4203259277,8.119415588,-5.16590744,9.632662304
11.4042385,0.02185455322,8.122409363,-3.920048218,9.018912878
11.4142145,0.163460083,8.523575134,-2.785856781,8.968781984
11.4241905,0.5986051941,9.127269745,-1.909728699,9.344112846
11.4341665,0.8550219727,9.717791748,-1.394500122,9.854499968
11.4441425,0.8159532166,10.14425491,-0.7610174561,10.20543164
11.4541175,0.5324427795,10.49542465,-0.1730401611,10.51034618
11.4640935,0.2815644836,10.78043198,0.2225871277,10.7864052
11.4740695,-0.2032772827,10.91140961,1.358874207,10.99757793
11.4840455,-1.031205597,10.74779984,3.718118134,11.4194128
11.4940215,-1.7995578,10.50216064,4.826862488,11.69753769
11.5039975,-2.286495209,10.34663406,3.608995056,11.19400474
11.5139735,-2.625390472,10.14230896,2.057172089,10.67665974
11.5239495,-2.785108337,9.908195801,0.8518785095,10.32738444
11.5339255,-2.79184433,9.710007935,0.3020718384,10.10791256
11.5439015,-2.732717285,9.415570221,0.4011657715,9.812320843
11.5538775,-2.503843231,9.222771149,0.6204597473,9.576727462
11.5638535,-2.088157654,9.10556488,0.3451821899,9.348308132
11.5738285,-1.792971497,8.987759857,-0.2462379456,9.168162693
11.5838045,-1.711989899,8.892108765,-1.102158051,9.12223986
11.5937805,-1.734592896,8.768166504,-1.771715698,9.111999389
11.6037565,-1.731599121,8.683143311,-1.980381775,9.072889575
11.6137325,-1.633852386,8.719068604,-1.951791229,9.083012713
11.6237085,-1.496288452,8.719667358,-1.679357758,9.005094139
11.6336845,-1.447489929,8.783734131,-1.18882782,8.981231762
11.6436605,-1.533111877,8.8305867,-0.8816665649,9.005944117
11.6536365,-1.76333313,8.966204681,-0.7550299072,9.169091573
11.6636125,-1.965263214,9.217681732,-0.5785469055,9.442596705
11.6735885,-2.119442596,9.447753296,0.008083190918,9.682569111
11.6835645,-2.322420502,9.52798645,0.7993377686,9.839466634
11.6935395,-2.477947083,9.462871857,1.282982025,9.865708712
11.7035155,-2.481539612,9.398056641,1.107097778,9.783004291
11.7134915,-2.152523804,9.466913452,0.4837939453,9.720589777
11.7234675,-1.742077332,9.551337891,-0.02200424194,9.708932646
11.7334435,-1.683998108,9.423653412,-0.2532733154,9.576285325
11.7434195,-1.655108185,9.326355743,-0.4869374084,9.484587634
11.7533955,-1.653760986,9.326056366,-0.798589325,9.505156372
11.7633715,-1.711091766,9.317224731,-1.044677582,9.530470239
11.7733475,-1.902094574,9.339827728,-1.150357819,9.600711894
11.7833235,-2.050735474,9.407337341,-1.193617859,9.701970698
11.7932995,-2.174228668,9.554780731,-1.133592682,9.864387335
11.8032755,-2.341580658,9.713001709,-1.17475708,10.06009226
11.8132515,-2.336790619,9.870174866,-1.094374237,10.20189185
11.8232265,-2.095941467,10.07240433,-0.5828878784,10.30466195
11.8332025,-1.847907257,10.12569351,0.1324745178,10.29378355
11.8431785,-1.688039703,10.24768982,0.6906637573,10.40872908
11.8531545,-1.657802582,10.37088364,1.021625519,10.5521209
11.8631305,-1.671573944,10.52087173,1.186133423,10.71866662
11.8731065,-1.644779663,10.87308929,1.296603699,11.07296492
11.8830825,-1.955683136,11.42753632,1.290915527,11.66532236
11.8930585,-2.513572998,12.05488174,0.9334588623,12.34947645
11.9030345,-2.981499939,12.73476791,0.2189945984,13.08096382
11.9130105,-3.375181274,13.33277435,-0.2152523804,13.75503741
11.9229865,-3.660637665,13.78124176,-0.3622467041,14.26373427
11.9329625,-3.9654039,13.84935013,-0.3384461975,14.40983945
11.9429385,-4.243824921,13.6134407,-0.1618135071,14.26050495
11.9529135,-4.499343567,13.01678146,-0.3053649902,13.77584625
11.9628895,-4.565056915,11.9586319,-0.5583389282,12.8125081
11.9728655,-4.464466095,10.77189972,-0.3141966248,11.66464747
11.9828415,-4.037254486,9.690548401,0.8014334106,10.52845894
11.9928175,-3.318598938,8.817563782,1.914818115,9.614003244
12.0027935,-2.167342987,8.353977814,2.184108124,8.902620358
12.0127695,-0.9244775391,8.390950928,1.359472961,8.550490215
12.0227455,-0.1511856079,8.664132843,0.3984713745,8.674608605
12.0327215,-0.07110214233,8.724756775,-0.1740879822,8.72678308
12.0426975,-0.1047821045,9.059311066,-0.5631289673,9.077401088
12.0526735,-0.1628613281,9.48816925,-1.268611908,9.573988495
12.0626495,0.1221459961,10.50395691,-1.844614105,10.66539411
12.0726255,0.750838623,12.10906906,-1.655557251,12.24476141
12.0826005,1.280736694,12.98205368,-1.123862915,13.09339803
12.09257658,1.927990723,13.59472961,0.4540058899,13.73826564
12.10255258,2.753074951,14.06699753,1.971101074,14.46876223
12.11252858,3.535348206,13.95293472,2.411185913,14.59441303
12.12250458,3.968846741,12.99956726,2.018103333,13.74093281
12.13248058,3.362008667,11.59384048,1.440753937,12.15713829
12.14245658,1.652563477,10.3169957,0.5536985779,10.46317105
12.15243258,0.04026626587,9.625433807,-0.4803511047,9.637496279
12.16240858,-0.8566685486,9.17816391,-0.7770341492,9.250748933
12.17238458,-1.326990509,8.776549072,-1.024319916,8.935208376
12.18236058,-1.600920868,8.325986023,-1.095571747,8.548992241
12.19233658,-1.569186859,8.079598389,-0.8063731384,8.269975524
12.20231258,-1.261576538,7.880811768,-0.2959346008,7.98663551
12.21228858,-0.9779164124,7.643106079,0.2341131592,7.708968804
12.22226458,-0.7098239136,7.424410858,0.366587677,7.467269454
12.23223958,-0.4912783813,7.225175171,0.3393443298,7.249804499
12.24221558,-0.5281018066,6.93043808,0.1594184875,6.952357712
12.25219158,-0.6735992432,6.595584412,-0.2667453003,6.635256041
12.26216758,-0.8327183533,6.327192535,-0.5481600952,6.405252901
12.27214358,-0.9864486694,6.088289337,-0.6491999817,6.201758512
12.28211958,-0.9645941162,6.001769257,-0.3606001282,6.089475221
12.29209558,-0.6689588928,6.000422058,0.04400848389,6.037756837
12.30207158,-0.1487905884,6.115083618,0.5583389282,6.142322741
12.31204758,0.162412262,6.235882416,1.162781982,6.345444759
12.32202358,0.2535726929,6.312073975,1.5925383,6.514810451
12.33199958,0.1689985657,6.5267276,1.780697021,6.767393558
12.34197558,0.05508544922,6.838080139,1.770218811,7.063713544
12.35195158,-0.0390687561,7.251370697,1.819915466,7.476362462
12.36192758,-0.2073188782,7.707921295,2.100881195,7.991791639
12.37190258,-0.4731660461,8.175548859,2.520758057,8.568413297
12.38187858,-0.7593708801,8.657396851,3.110531616,9.230523891
12.39185458,-0.8174501038,9.109007721,4.107308807,10.02557888
12.40183058,-0.6888674927,9.710457001,5.202431488,11.03778995
12.41180658,-0.4843927002,10.50021469,6.186335449,12.19671641
12.42178258,-0.5881269836,11.09432922,7.078480225,13.17326522
12.43175858,-0.9123527527,11.67527115,7.576045532,13.94778871
12.44173458,-1.488654327,11.86792053,7.499404907,14.11753178
12.45171058,-2.198328552,11.70715485,6.622528381,13.62893999
12.46168658,-2.989732819,11.17575989,5.280269623,12.71681401
12.47166258,-3.600013733,10.59586578,4.140539703,11.93216408
12.48163858,-3.758384399,10.23092468,3.76182724,11.53033466
12.49161458,-3.546275482,10.58553726,3.986060944,11.85404365
12.50159058,-2.873873749,11.89636139,3.987408142,12.87175156
12.51156658,-2.054178314,13.54233856,3.572171631,14.1553874
12.52154158,-1.476230164,14.8742688,3.072360992,15.25983387
12.53151758,-1.327888641,15.427668,1.370699615,15.54525798
12.54149358,-1.204844513,14.46831299,-0.5194198608,14.52768144
12.55146958,-0.9538165283,12.61352005,-0.9294172668,12.68363002
12.56144558,-0.3432362366,10.65619034,-1.504371643,10.76732732
12.57142158,-0.06706054688,9.104517059,-2.812800751,9.529353392
12.58139758,-0.03173400879,8.088579712,-3.45286972,8.794796081
12.59137358,0.2553689575,7.617958374,-2.575843506,8.045711458
12.60134958,0.6143225098,7.666607208,-1.703457642,7.877564736
12.61132558,1.064885559,7.989186401,-1.523382111,8.202546779
12.62130158,1.539698181,8.396938477,-1.984722748,8.764608985
12.63127758,1.947899323,8.855584717,-2.143243103,9.317144597
12.64125358,2.200573883,9.178762665,-2.135758667,9.677482863
12.65122958,2.152224426,9.327702942,-2.226919098,9.828391568
12.66120558,1.826052704,9.276060333,-2.183209991,9.702894911
12.67118058,1.145717468,8.8903125,-2.282902679,9.249971325
12.68115658,0.6185137939,8.784183197,-2.55892868,9.170199002
12.69113258,0.2903961182,8.927884369,-2.813848572,9.365318628
12.70110858,0.001646575928,9.093739471,-2.808908844,9.517671416
12.71108458,-0.1513352966,9.392069092,-2.340981903,9.680602278
12.72106058,-0.2414479065,9.81119751,-1.651815033,9.952205111
12.73103658,-0.3559597778,10.35187317,-0.6792874146,10.38024166
12.74101258,-0.6114784241,10.85827011,0.5962101746,10.89180436
12.75098858,-1.218316498,11.25494522,3.007994843,11.71350161
12.76096458,-2.023342438,11.44055923,4.85814743,12.59293082
12.77094058,-2.715353394,11.19626724,3.940555573,12.17610457
12.78091658,-3.312611389,10.61487625,1.617236938,11.23674541
12.79089258,-3.704795837,9.982291718,-0.5586383057,10.66225759
12.80086858,-3.874093781,9.499695282,-1.827399902,10.4207583
12.81084458,-3.89519989,9.074579315,-2.101929016,10.09646857
12.82082058,-3.869752808,8.552914124,-1.681752777,9.537065544
12.83079658,-3.755240936,8.055049438,-0.7081773376,8.915557811
12.84077158,-3.37682785,8.086783447,-0.02978805542,8.763556366
12.85074758,-2.625839539,8.595874786,-0.283510437,8.99246767
12.86072358,-2.096091156,8.932674408,-0.8599617004,9.215519754
12.87069958,-1.960323486,8.734785919,-1.271605682,9.041920937
