Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
10.67638183,3.661835175,-8.120912476,-0.6041436768,8.92878748
10.68635783,3.859424286,-8.034242706,-0.6135740662,8.934242263
10.69633383,4.026027832,-8.045619049,-0.6909631348,9.023209852
10.70630983,4.091292114,-8.01388504,-0.7152127075,9.026214811
10.71628583,4.164190521,-8.037835236,-0.7345225525,9.082224472
10.72626183,4.262536011,-8.048912201,-0.6792874146,9.133215877
10.73623783,4.360432434,-8.094118195,-0.5547463989,9.210638628
10.74621383,4.375401306,-8.227341156,-0.3415896606,9.32469638
10.75618983,4.308191071,-8.450826416,-0.02544708252,9.485653639
10.76616583,4.206552429,-8.659642181,0.2812651062,9.631385991
10.77614083,4.212090912,-8.804391174,0.5129832458,9.773544168
10.78611683,4.339476013,-8.862021332,0.6993457031,9.892196852
10.79609283,4.547543335,-8.83537674,0.8306227112,9.971658167
10.80606883,4.835095367,-8.759035492,0.8461903381,10.04066173
10.81604483,5.099146271,-8.692873077,0.8701405334,10.11555632
10.82602083,5.441035309,-8.623866577,0.853225708,10.23249403
10.83599683,5.705086212,-8.701854401,0.7223977661,10.43034694
10.84597283,5.846092987,-8.797655182,0.5843847656,10.57908528
10.85594883,5.933810577,-8.795858917,0.4899311829,10.62154766
10.86592483,5.98500412,-8.803942108,0.396076355,10.6530065
10.87590083,6.020929413,-8.868457947,0.3561094666,10.72510845
10.88587683,6.03529953,-8.878786469,0.392334137,10.74297983
10.89585183,6.047873383,-8.663534088,0.4843927002,10.57677794
10.90582783,6.187982025,-8.564739532,0.609382782,10.58381936
10.91580383,6.52328476,-8.696465607,0.569715271,10.88606144
10.92577983,6.865024109,-9.048383789,0.4812492371,11.36808718
10.93575583,7.005731506,-9.357640686,0.3891906738,11.69603277
10.94573183,7.021897888,-9.709858246,0.3426374817,11.9877353
10.95570783,7.010970612,-10.10159363,0.2902464294,12.29959941
10.96568383,7.117848358,-10.28870453,0.1832189941,12.51218507
10.97565983,7.363038483,-10.21086639,0.2086660767,12.59045947
10.98563583,7.616910553,-9.864187317,0.4001179504,12.46914641
10.99561183,7.654033356,-9.283694458,0.5116360474,12.04296396
11.00558783,7.694000244,-8.502618713,0.6271957397,11.48414295
11.01556383,7.603588257,-7.606881409,0.9586065674,10.7980612
11.02553883,7.510930939,-6.650220795,1.318308563,10.11817462
11.03551483,7.30600708,-6.068829803,1.697021027,9.648228594
11.04549083,7.005581818,-5.718857574,1.906435547,9.242186162
11.05546683,6.752907257,-5.704637146,1.794468384,9.020241581
11.06544283,6.360423431,-6.203250275,1.458866272,9.00353214
11.07541883,5.650749207,-6.849755859,0.9171427917,8.926996854
11.08539471,5.090913391,-7.574698334,0.3427871704,9.132959928
11.09537071,4.829856262,-8.24320816,0.0896635437,9.554372394
11.10534671,4.670288086,-8.741521912,0.05822891235,9.911063855
11.11532271,4.381538544,-9.243128815,-0.1558259583,10.23022932
11.12529871,4.067341919,-9.476343842,-0.5942642212,10.32944882
11.13527471,3.917952576,-9.247769165,-0.9482780457,10.08815237
11.14524971,4.016747131,-8.913364563,-0.9948312378,9.827106112
11.15522571,4.211941223,-8.616382141,-0.6004014587,9.609525065
11.16520171,4.292773132,-8.479866028,0.02903961182,9.504571127
11.17517771,4.270918579,-8.50187027,0.4981640625,9.527366427
11.18515371,4.067042542,-8.688232727,0.7237449646,9.620292601
11.19512971,3.869154053,-8.887468414,0.9589059448,9.740479891
11.20510571,3.63429245,-8.966054993,1.271455994,9.757808365
11.21508171,3.433859253,-9.055119781,1.421743469,9.788152947
11.22505771,3.235372009,-9.261989594,1.477427673,9.921435168
11.23503371,3.031495972,-9.436077576,1.591041412,10.03797493
11.24500971,3.026556244,-9.42036026,1.81362854,10.05944723
11.25498571,2.961890717,-9.188492432,2.06869812,9.873231573
11.26496071,2.344574432,-9.14538208,1.92364975,9.635116555
11.27493671,1.953886871,-9.494905243,1.493893433,9.80829328
11.28491271,1.704355774,-9.692045288,1.253343658,9.920254069
11.29488871,1.485810242,-9.607770538,1.234183502,9.800004883
11.30486471,1.270408173,-9.679471436,1.359472961,9.85668661
11.31484071,1.37249588,-9.720336456,1.557660828,9.939567044
11.32481671,1.615290985,-9.540709991,1.699865112,9.824655389
11.33479271,1.525926819,-9.512867889,1.589544525,9.764720167
11.34476871,1.627266083,-9.515711975,1.516047363,9.772162959
11.35474471,1.776505737,-9.307794342,1.569935303,9.604983342
11.36472071,1.742376709,-9.404642944,1.60541153,9.698480896
11.37469571,1.602268066,-9.526190186,1.538201294,9.781698504
11.38467171,1.676064606,-9.50223999,1.491348724,9.763497243
11.39464771,1.847308502,-9.338630219,1.623972931,9.657114017
11.40462371,1.92364975,-8.905131683,1.7106427,9.269740941
11.41459971,2.003433838,-8.73583374,1.583257599,9.101386867
11.42457571,1.87215683,-9.242080994,1.710043945,9.58359445
11.43455171,1.608255615,-9.958940277,1.939067688,10.27263165
11.44452771,1.162632294,-10.44842239,2.277064819,10.75668483
11.45450371,0.8175997925,-10.87548431,2.559228058,11.20242281
11.46447971,0.6912625122,-11.03131027,2.754871216,11.3910915
11.47445571,0.726738739,-10.82024918,2.903811493,11.22666748
11.48443171,1.015039215,-10.47446823,3.031346283,10.9514314
11.49440671,1.196461945,-10.20083725,2.936144257,10.68220693
11.50438271,1.444945221,-9.906249847,2.770438843,10.38734731
11.51435871,1.799707489,-9.902657318,2.428998871,10.35382077
11.52433471,2.290087738,-10.49976562,1.859433289,10.9062859
11.53431071,2.632425842,-11.22800125,1.286125488,11.60395608
11.54428671,2.761307831,-11.71853119,1.057251434,12.08580054
11.55426271,2.594853973,-12.03242844,1.1864328,12.3660917
11.56423871,2.402054901,-12.34153564,1.503323822,12.66267556
11.57421471,2.168091431,-12.37237152,1.885479126,12.70162309
11.58419071,2.139800262,-12.17942276,2.262095947,12.57116391
11.59416671,2.282752991,-12.01117264,2.504891052,12.48013255
11.60414271,2.434687042,-11.88678131,2.66550705,12.42289011
11.61411771,2.688259735,-11.60895905,2.655477905,12.20844926
11.62409371,2.931503906,-11.21078705,2.481240234,11.85040145
11.63406971,3.291954346,-10.60649368,2.107617188,11.3038366
11.64404571,3.74431366,-9.955347748,1.641336823,10.7621011
11.65402171,4.201463013,-9.256151733,1.15020813,10.2299372
11.66399771,4.681065674,-8.765472107,0.7288343811,9.963788268
11.67397371,5.034480743,-8.308622131,0.4294569397,9.72438334
11.68394971,5.416785736,-7.815697174,0.08262817383,9.509653908
11.69392571,5.662574615,-7.500901794,-0.170944519,9.399867075
11.70390171,5.825286255,-7.569608917,-0.3278182983,9.557217375
11.71387771,5.872887268,-7.756121063,-0.5098397827,9.742081678
11.72385371,5.93934906,-7.943531342,-0.759969635,9.947517845
11.73382871,5.930517426,-8.170908508,-0.9867480469,10.14438044
11.74380471,5.961502991,-8.227790222,-1.081800385,10.21794216
11.75378071,5.881718903,-8.170459442,-1.033899994,10.12027539
11.76375671,5.948480072,-8.173453217,-0.9461824036,10.15307903
11.77373271,5.875282288,-8.102051697,-0.822689209,10.04186244
11.78370871,5.815107422,-7.922425232,-0.6894662476,9.851683084
11.79368471,5.736820221,-7.822283478,-0.5460644531,9.715833029
11.80366071,5.689668274,-7.694898376,-0.4549040222,9.580747558
11.81363671,5.628894653,-7.534581757,-0.3062631226,9.410003951
11.82361271,5.524112549,-7.428302765,-0.2396516418,9.260288026
11.83358871,5.404361572,-7.524702301,-0.2555186462,9.267877778
11.84356471,5.27712616,-7.585176544,-0.2583627319,9.243901504
11.85353971,5.139861603,-7.581434326,-0.2662962341,9.16336387
11.86351571,5.000052338,-7.520660706,-0.2866539001,9.03565334
11.87349171,5.007087708,-7.329059143,-0.2674937439,8.88017951
11.88346771,4.931195526,-7.144193573,-0.1922003174,8.682921863
11.89344371,4.835394745,-7.13281723,-0.2656974792,8.621410507
11.90341971,4.795427856,-7.067552948,-0.2969824219,8.546030164
11.91339571,4.690795441,-6.837481384,-0.2652484131,8.296087648
11.92337171,4.526736603,-6.94091629,-0.3344046021,8.293340078
11.93334771,4.264781342,-7.258406067,-0.4424798584,8.430219864
11.94332371,3.926335144,-7.510631561,-0.512384491,8.490478902
11.95329971,3.839216309,-7.660020905,-0.5661227417,8.586966698
11.96327571,3.898792419,-7.766299896,-0.4402345276,8.70113802
11.97325171,4.01929184,-7.67229538,-0.1785786438,8.663181495
11.98322671,4.2520578,-7.601941681,0.1122665405,8.711034188
11.99320271,4.299060059,-7.763306122,0.2043251038,8.876518917
12.00317871,4.269122314,-8.015681305,0.193996582,9.083731986
12.01315471,4.284540253,-8.123157806,0.2832110596,9.188209098
12.02313071,4.327949982,-8.123457184,0.3366499329,9.210593946
12.03310671,4.455035706,-8.225395203,0.4888833618,9.367148783
12.04308271,4.49425415,-8.342451782,0.6725514221,9.499849868
12.05305871,4.452490997,-8.500523071,0.775537262,9.627306301
12.06303471,4.442611542,-8.689729614,0.8312214661,9.794852077
12.07301071,4.387376404,-8.884624329,0.90681427,9.950273026
12.08298671,4.352199554,-9.071735229,0.9562115479,10.10704514
12.09296238,4.447401581,-9.254954224,0.9997709656,10.31664192
12.10293738,4.475393372,-9.319170685,1.237476654,10.41188919
12.11291338,4.285737762,-9.287436676,1.484762421,10.33578965
12.12288938,4.053720245,-9.289981384,1.62292511,10.26500306
12.13286538,3.729494476,-9.313781891,1.803898773,10.19361138
12.14284138,3.616329803,-9.36886734,1.89550827,10.21990548
12.15281738,3.980522461,-9.721234589,1.80315033,10.65825089
12.16279338,4.41821228,-10.34738251,1.608554993,11.36557846
12.17276938,4.640949097,-11.10181366,1.473685455,12.12272345
12.18274538,4.529880066,-11.78783707,1.410217438,12.70675526
12.19272138,4.028123474,-12.04305634,1.49539032,12.78660146
12.20269738,3.628604279,-12.08167603,1.625170441,12.71907401
12.21267338,3.278482361,-12.08751389,1.797312469,12.65254009
12.22264838,3.077600098,-11.85474792,2.106269989,12.42751158
12.23262438,3.257975006,-11.27709915,2.558629303,12.01390654
12.24260038,3.573518829,-10.56488022,2.755919037,11.48833411
12.25257638,3.707939301,-9.915829926,2.567460938,10.89331688
12.26255238,3.769910431,-9.532327423,2.048939209,10.45349906
12.27252838,3.675905914,-9.512269135,1.465153198,10.30253475
12.28250437,3.563190308,-9.690548401,0.9780661011,10.37109766
12.29248037,3.409310303,-9.99606308,0.615819397,10.57940959
12.30245637,3.166365509,-10.45261368,0.4475692749,10.93084267
12.31243237,2.791994019,-10.88551346,0.3770658875,11.24419017
12.32240837,2.324366455,-11.25090363,0.4360432434,11.49676674
12.33238437,1.991758118,-11.26153152,0.6089337158,11.45251033
12.34235938,1.914668427,-10.80632812,0.9912387085,11.019312
12.35233537,2.007325745,-10.0753981,1.495090942,10.38163284
12.36231137,1.944007416,-9.638905792,1.625769196,9.966483592
12.37228737,1.767823792,-9.484277344,1.608105927,9.7807322
12.38226337,1.475631409,-9.280251617,1.529968414,9.520575691
12.39223937,1.220711517,-9.220974884,1.265318756,9.38709465
12.40221537,1.115779724,-9.317673798,0.9798623657,9.435260444
12.41219137,1.038690033,-9.325906677,0.9635462952,9.432912265
12.42216737,1.095272369,-9.176517334,0.9398954773,9.289321582
12.43214337,1.304986267,-8.974287872,0.8378077698,9.107291246
12.44211937,1.485211487,-8.756490784,0.6997947693,8.909079454
12.45209537,1.620829468,-8.480614471,0.5571414185,8.652070072
12.46207037,1.795665894,-8.203390961,0.4963677979,8.412277946
12.47204637,1.899250488,-8.058941345,0.4495152283,8.291908825
12.48202237,2.032174072,-8.163873138,0.3820056152,8.421667553
12.49199837,2.13306427,-8.249345398,0.5183720398,8.536414484
12.50197437,2.200124817,-8.445737,0.6695576477,8.753246833
12.51195037,2.205962677,-8.721912689,0.7316784668,9.026260891
12.52192637,2.299518127,-8.804989929,0.8357121277,9.138601974
12.53190237,2.487976227,-8.910969543,0.9675878906,9.302237915
12.54187837,2.601889343,-9.046737213,1.067430267,9.473789618
12.55185437,2.809806976,-8.853788452,1.123114471,9.356600414
12.56183037,3.07026535,-8.645571442,1.224004669,9.255842604
12.57180637,3.247347107,-8.584648132,1.437161407,9.290149606
12.58178237,3.337759094,-8.508007507,1.576820984,9.274329729
12.59175737,3.466341705,-8.450976105,1.674717407,9.286506358
12.60173337,3.529809723,-8.577463074,1.790875854,9.446674853
12.61170937,3.539090424,-8.709039459,1.929188232,9.596577336
12.62168537,3.528612213,-8.76981308,2.030826874,9.668763282
12.63166137,3.464844818,-9.07398056,1.994751892,9.915710158
12.64163737,3.428021393,-9.39700882,1.893562317,10.18040685
12.65161337,3.410956879,-9.584568787,1.902843018,10.34985011
12.66158937,3.58519455,-9.565258942,2.004032593,10.40980044
12.67156537,3.785478058,-9.376950531,2.111658783,10.33035083
12.68154138,3.835623779,-9.348659363,2.112856293,10.3234492
12.69151738,3.788471832,-9.403894501,2.122286682,10.35808145
12.70149338,3.766168213,-9.339528351,2.178120575,10.30315593
12.71146837,3.831731873,-9.156908112,2.274969177,10.18364473
12.72144437,4.013453979,-9.006620636,2.302811279,10.12570827
12.73142037,4.292024689,-9.546547852,2.056573334,10.66712453
12.74139638,4.683311005,-10.33840118,1.527573395,11.45204879
12.75137238,5.003944244,-10.85288132,1.072669373,11.99896289
12.76134838,5.338199158,-11.47453857,0.8011340332,12.68082101
12.77132438,5.580395508,-11.55267609,0.7545808411,12.85202439
12.78130038,6.112389221,-11.30494125,0.8476872253,12.87950202
12.79127638,6.491550751,-10.82952988,1.275647278,12.69039891
12.80125238,6.785689087,-10.55544983,1.728904724,12.66697316
12.81122838,6.895560608,-10.36190231,2.17168396,12.63463442
12.82120438,6.875502319,-9.970466309,2.461032257,12.35877867
12.83118038,6.719526672,-9.629475403,2.684068451,12.04504291
12.84115538,6.520740051,-9.149124298,2.681972809,11.5507361
12.85113138,6.468648376,-8.487200775,2.563718719,10.97490968
12.86110738,6.468348999,-7.879763947,2.377955017,10.46828012
12.87108338,6.54079834,-7.370522919,1.980681152,10.05135557
12.88105938,6.657256165,-6.975943451,1.407672729,9.744967377
12.89103538,6.774013367,-6.579268341,0.8367599487,9.48020022
12.90101138,7.01351532,-6.388415222,0.1835183716,9.488673521
12.91098738,7.130571899,-6.44948822,-0.3965254211,9.622795141
12.92096338,6.980134735,-6.566245422,-0.9984237671,9.635077057
12.93093938,6.878496094,-6.677613831,-1.574126587,9.715045522
12.94091538,6.757547607,-6.954687653,-1.950444031,9.891226513
12.95089138,6.671925659,-7.533234558,-2.072590027,10.27423206
12.96086638,6.287824402,-8.099207611,-1.970202942,10.44105355
12.97084238,5.774990845,-8.623417511,-1.62412262,10.50483808
12.98081838,5.394182739,-9.068891144,-1.014141083,10.60049415
12.99079438,5.276527405,-9.165590057,-0.2094145203,10.57797887
13.00077038,5.214556274,-8.8903125,0.3864962769,10.31400179
13.01074638,5.129084015,-8.821306,0.5918692017,10.22121576
13.02072238,4.89796463,-8.773854675,0.6788383484,10.07131595
13.03069838,4.600982208,-8.888216858,0.605640564,10.02677599
13.04067438,4.306095428,-9.149872742,0.463585968,10.12311913
13.05065038,4.150119781,-9.221274261,0.3902384949,10.11966794
13.06062638,4.074526978,-9.117390289,0.3228785706,9.991637821
13.07060238,4.137994995,-8.983269196,0.28081604,9.894492694
13.08057738,4.124073944,-8.910370789,0.3137475586,9.823498919
13.09055396,4.021836548,-8.906927948,0.3403921509,9.778773006
13.10052996,4.010609894,-8.860524445,0.518821106,9.739766963
13.11050596,3.830983429,-8.846304016,0.809815979,9.674157881
13.12048196,3.651356964,-8.820856934,1.070274353,9.60652965
13.13045796,3.488495636,-8.864116974,1.32803833,9.617996534
13.14043396,3.124452667,-8.850944366,1.373543701,9.486202768
13.15040996,2.532284088,-8.736432495,1.01444046,9.152420712
13.16038596,1.995949402,-9.119186554,0.5650749207,9.352148795
13.17036196,1.528471527,-9.66255661,0.4593946838,9.79348094
13.18033796,1.108894043,-9.886341248,0.4348457336,9.95783511
13.19031396,1.041983185,-9.989925842,0.5465135193,10.0589773
13.20028996,1.094224548,-9.739496613,0.8316705322,9.835994993
13.21026496,1.05306015,-9.512718201,1.103954315,9.634285566
13.22024096,0.929866333,-9.543105011,1.033600616,9.643849588
13.23021696,0.7047344971,-9.524842987,1.002465363,9.603344284
13.24019296,0.5170248413,-9.617649994,1.206940155,9.706864099
13.25016896,0.3924838257,-9.697583771,1.380279694,9.803180432
13.26014496,0.3059637451,-9.949659576,1.490749969,10.06537009
13.27012096,0.3067121887,-10.03767654,1.406624908,10.14039528
13.28009696,0.3264710999,-10.05129822,1.208586731,10.1289615
13.29007296,0.5677693176,-10.07285339,0.9451345825,10.13301618
13.30004896,0.8921447754,-10.09216324,0.9148974609,10.1727439
13.31002496,1.342408447,-10.19275406,1.210233307,10.35176122
13.31999996,1.709594879,-10.23541534,1.425934753,10.4747187
13.32997596,2.07109314,-10.22224274,1.408271484,10.52458559
13.33995196,2.375709686,-10.56727524,1.387913818,10.91959739
13.34992796,2.606679382,-11.36242172,1.248254242,11.72422891
13.35990396,2.806364136,-12.18526062,1.087488556,12.55144961
13.36987996,2.979553986,-12.8305687,1.19002533,13.22563402
13.37985596,2.965932312,-13.33037933,1.344204712,13.72234142
13.38983196,2.854414215,-13.75639343,1.493144989,14.12853576
13.39980796,2.822530518,-13.76971573,1.740131378,14.16332613
13.40978396,3.116818542,-13.33636688,2.060315552,13.84984258
13.41975996,3.534749451,-12.42416382,2.441123657,13.14585049
13.42973596,3.81915802,-11.52528305,2.647993469,12.42698623
13.43971196,4.007167053,-10.98191299,2.58467514,11.97248288
13.44968696,4.122577057,-10.47312103,2.471360779,11.52343394
13.45966296,4.225562897,-9.840536499,2.25940155,10.94515581
13.46963896,4.240232391,-9.334888,1.9481987,10.43624372
13.47961496,4.164489899,-9.183552704,1.472038879,10.19056008
13.48959096,3.995042267,-9.128467255,1.090033264,10.02384406
13.49956696,3.926335144,-9.064550171,0.756227417,9.907272953
13.50954296,3.871698761,-9.08685379,0.2820135498,9.881320496
13.51951896,3.833378448,-9.435029755,-0.1478924561,10.18510918
13.52949496,3.843407593,-9.70357132,-0.3817062378,10.44398286
13.53947096,3.989503784,-9.678722992,-0.3788621521,10.47555992
13.54944696,4.330794067,-9.617500305,-0.2951861572,10.55174034
13.55942296,4.622687073,-9.538614349,0.0209564209,10.59975654
13.56939796,4.896467743,-9.319020996,0.3144960022,10.53178315
13.57937396,5.161566467,-9.106013947,0.5060975647,10.47937943
13.58934996,5.437891846,-8.866661682,0.7328759766,10.42715034
13.59932596,5.715564423,-8.422684937,1.14437027,10.24299182
13.60930196,5.939498749,-7.973618774,1.541943512,10.06150245
13.61927796,5.991440735,-7.70852005,1.773511963,9.922902203
13.62925396,5.901627502,-7.512128448,1.841919708,9.729026119
13.63922996,5.820945282,-7.231611786,1.942660217,9.484384098
13.64920596,5.656886444,-6.986721039,2.06989563,9.224917508
13.65918196,5.458698578,-6.832541656,2.035766602,8.979162617
13.66915796,5.352868652,-6.673572235,1.940863953,8.772498052
13.67913396,5.208119659,-6.622827759,1.797911224,8.615035849
13.68910996,5.091212769,-6.575376434,1.60541153,8.469555413
13.69908496,5.024601288,-6.3780867,1.347647552,8.230599127
13.70906096,4.956941986,-6.462960205,1.094972992,8.218278063
13.71903696,4.771477661,-6.697672119,0.7726931763,8.259713411
13.72901296,4.590054932,-6.821315002,0.4390370178,8.233571287
13.73898896,4.555776215,-6.926396484,0.2034269714,8.292855221
13.74896496,4.568499756,-7.051386566,0.136665802,8.403089912
13.75894096,4.676125946,-7.117698669,0.3149450684,8.522146362
13.76891696,4.859494629,-7.178023224,0.7214996338,8.698233566
13.77889296,4.884043579,-7.251221008,1.06593338,8.807400398
13.78886896,4.92954895,-7.206164703,1.384321289,8.840000453
13.79884496,4.751119995,-7.19134552,1.708996124,8.786879955
13.80882096,4.409380646,-7.681127014,1.888023834,9.05577075
13.81879696,3.922293549,-8.47028595,2.148033142,9.578318074
13.82877196,3.429967346,-8.889264679,2.382445679,9.821392464
13.83874796,3.329825592,-9.176517334,2.609074402,10.10462657
13.84872396,3.210972748,-9.314979401,2.782114563,10.23813209
13.85869996,3.162922668,-9.377549286,2.634671173,10.24128911
13.86867596,3.201991425,-9.430688782,2.259700928,10.2125848
13.87865196,3.182232513,-9.371711426,1.922302551,10.08220343
13.88862796,3.290158081,-9.432185669,1.752405853,10.14210003
13.89860396,3.399580536,-9.514065399,1.79491745,10.26139936
13.90857996,3.417243805,-9.507030029,1.754052429,10.25367618
13.91855596,3.50675766,-9.544302521,1.619931335,10.29637011
13.92853196,3.453618164,-9.44026886,1.439556427,10.15472684
13.93850796,3.38386322,-9.282646637,1.225202179,9.955861553
13.94848396,3.28446991,-9.306147766,1.253643036,9.948052558
13.95845896,3.416495361,-9.540260925,1.316961365,10.21877714
13.96843496,3.857178955,-10.0263002,1.363963623,10.82889293
13.97841096,4.203408966,-10.52551208,1.39240448,11.4190123
13.98838696,4.425996094,-10.95496902,1.409768372,11.89908545
13.99836296,4.416266327,-11.54594009,1.439107361,12.44520674
14.00833896,4.199966125,-11.68395309,1.56903717,12.51464554
14.01831496,4.011508026,-11.45043869,1.917362823,12.28336367
14.02829096,3.981270905,-11.17007172,2.403252411,12.09944802
14.03826696,3.968247986,-10.78237793,2.761008453,11.81650683
14.04824296,4.010909271,-10.29723679,2.967878265,11.44241146
14.05821896,3.954177246,-9.937085724,2.820734253,11.06063887
14.06819496,4.015250244,-9.713001709,2.488275604,10.80074776
14.07816996,4.229005737,-9.548344116,2.174677734,10.6669859
14.08814546,4.425996094,-9.182953949,1.777254181,10.34769139
14.09812146,4.695735168,-8.704099731,1.250200195,9.968664978
14.10809746,4.884642334,-8.511001282,0.676892395,9.836414838
14.11807346,4.911586304,-8.494236145,0.5572911072,9.82783298
14.12804946,4.976251831,-8.451125793,0.5291496277,9.821639822
14.13802546,4.916526031,-8.545878754,0.6186634827,9.878614093
14.14800146,4.807552643,-8.737180939,0.6613247681,9.994410619
14.15797746,4.578079834,-8.911717987,0.5905220032,10.03624674
14.16795346,4.102069702,-9.261989594,0.2737806702,10.13342898
14.17792946,3.450325012,-9.566306763,-0.1146615601,10.17015806
14.18790546,2.922073517,-9.658964081,-0.362845459,10.09780954
14.19788146,2.543061676,-9.714648285,-0.3201841736,10.04709271
14.20785746,2.3834935,-9.576186218,-0.05298980713,9.868494904
14.21783246,2.390079803,-9.440717926,0.1359173584,9.739512819
14.22780846,2.497556305,-9.409582672,0.06167175293,9.735596385
14.23778446,2.663261719,-9.24253006,0.043409729,9.618690623
14.24776046,2.644101562,-9.048832855,-0.09071136475,9.427665547
14.25773646,2.545007629,-9.085506592,-0.2091151428,9.437543272
14.26771246,2.326761475,-9.154662781,-0.05029541016,9.445856193
14.27768846,2.017654266,-9.170380096,0.06227050781,9.389924253
14.28766446,1.571881256,-9.340276794,-0.1025367737,9.47217478
14.29764046,1.217418365,-9.525890808,-0.2239343262,9.605979895
14.30761646,1.110540619,-9.428144073,-0.173638916,9.49491188
14.31759246,0.9919871521,-9.326505432,-0.1320254517,9.380041194
14.32756846,0.9349557495,-9.364526367,-0.1707948303,9.412633383
14.33754446,0.9069639587,-9.318122864,-0.1619631958,9.363558587
14.34752046,1.071322174,-9.196126556,-0.09011260986,9.258757753
14.35749546,1.342258759,-9.07637558,0.01930984497,9.175108997
14.36747146,1.622775421,-8.951984253,0.1799258423,9.099659084
14.37744746,1.784289551,-8.975934448,0.2541714478,9.155091018
14.38742346,1.907782745,-9.069190521,0.1390608215,9.268721035
14.39739946,2.039359131,-9.028175812,0.1335223389,9.256606958
14.40737546,2.22078186,-9.034013672,0.1422042847,9.304058101
14.41735146,2.382745056,-9.113648071,0.07948471069,9.420317032
14.42732746,2.512375488,-9.198671265,0.1133143616,9.53626886
14.43730346,2.672243042,-9.225615234,0.1134640503,9.60550537
14.44727946,2.956352234,-9.170679474,0.183817749,9.637176428
14.45725546,3.229534149,-9.196425934,0.3294648743,9.752573398
14.46723146,3.520379333,-9.237290955,0.4366419983,9.895012434
14.47720746,3.84250946,-9.298813019,0.4728666687,10.07255704
14.48718346,4.103865967,-9.34776123,0.577199707,10.22523914
14.49715846,4.375850372,-9.517957306,0.8072712708,10.50672474
14.50713446,4.627626801,-9.655221863,0.9801617432,10.7516955
14.51711046,4.876259766,-9.684111786,1.043480072,10.89260212
14.52708646,5.227429504,-9.718540192,1.10919342,11.09082291
14.53706246,5.619015198,-9.789941711,1.127006378,11.34400431
14.54703846,6.028713226,-9.877359924,1.088835754,11.62295941
14.55701446,6.463109894,-10.12195129,0.9946815491,12.05052193
14.56699046,6.6846492,-10.38166122,0.9150471497,12.38146744
14.57696646,6.935527496,-10.70798264,0.8360115051,12.78520039
14.58694246,7.162006531,-11.00541412,0.7631130981,13.15278751
14.59691846,7.13281723,-10.99164276,0.9958790588,13.14096904
14.60689446,7.030879211,-10.72624466,1.152603149,12.87688165
14.61687046,6.971153412,-10.2134111,1.060245209,12.41107836
14.62684546,6.997199249,-9.597591705,1.252445526,11.94333218
14.63682146,7.097191315,-8.940458221,1.657802582,11.53474001
14.64679746,7.172185364,-8.24680069,1.908680878,11.0947297
14.65677346,7.199428711,-7.642507324,1.923799438,10.67430074
14.66674946,7.221133575,-7.134463806,1.862876129,10.320642
14.67672546,7.156767426,-6.791377258,1.810934143,10.03103223
14.68670146,7.015461273,-6.495442657,1.76797348,9.722818646
14.69667746,6.7934729,-6.342011719,1.600172424,9.430426209
14.70665346,6.562802582,-6.343957672,1.263372803,9.214786352
14.71662946,6.339616699,-6.395001526,0.8945397949,9.049142824
14.72660546,6.165379028,-6.658004608,0.5652246094,9.091776657
14.73658146,6.186335449,-6.976392517,0.2537223816,9.327656399
14.74655746,6.235882416,-7.256310425,0.2094145203,9.569959505
14.75653346,6.193520508,-7.604037323,0.2320175171,9.80993945
14.76650846,6.198909302,-8.179141388,0.1546284485,10.26395345
14.77648446,6.153703308,-8.736282806,0.1293310547,10.68678755
14.78646046,5.968388672,-9.038204956,0.1927990723,10.83272743
14.79643646,5.87154007,-9.026828613,0.4438270569,10.77755074
14.80641246,5.819897461,-8.884175262,0.9265731812,10.66106535
14.81638846,5.782924347,-8.69960907,1.583556976,10.56565496
14.82636446,5.757626953,-8.471633148,2.289938049,10.49583978
14.83634046,5.54147644,-8.352780304,2.747985535,10.39366752
14.84631646,5.128784637,-8.330626373,3.101999359,10.26285378
14.85629246,4.755760345,-8.335266724,3.253484344,10.13306904
14.86626846,4.451143799,-8.353528748,3.266956329,10.01334746
14.87624446,4.182302856,-8.58494751,3.261268158,10.09102824
14.88622046,3.920497284,-8.770860901,3.2235466,10.13358538
14.89619546,3.696862335,-8.803343353,2.981499939,10.00274898
14.90617146,3.487896881,-8.678952026,2.622546387,9.714287544
14.91614746,3.341351624,-8.697363739,2.141746216,9.560117339
14.92612346,3.290457458,-8.656648407,1.759291534,9.426546485
14.93609946,3.331023102,-8.433462524,1.59837616,9.207269487
14.94607546,3.551065521,-8.225245514,1.689087524,9.116893482
14.95605146,3.473526764,-8.198151855,1.8194664,9.087658665
14.96602746,2.972967682,-8.14381485,1.718426514,8.83816988
14.97600346,2.385289764,-8.586444397,1.489702148,9.035255787
14.98597946,1.460063782,-9.242080994,1.123413849,9.423900786
14.99595546,1.100511475,-9.380243683,1.423240356,9.551215115
15.00593146,1.31980545,-9.451345825,1.745669861,9.701401321
15.01590746,1.148411865,-9.726623383,1.792372742,9.956839473
15.02588346,1.350940704,-9.469607849,1.982477417,9.768762988
15.03585846,1.452579346,-9.22726181,2.011666718,9.555058883
15.04583446,1.395697632,-9.289232941,1.698218536,9.54577219
15.05581046,1.271755371,-9.277706909,1.822011108,9.540069795
15.06578646,1.478625183,-9.615704041,2.26059906,9.987912932
